,block,cond,duration,end,endloc,event,loc1end,loc1start,loc1x,loc1y,loc2end,loc2start,loc2x,loc2y,loc3end,loc3start,loc3x,loc3y,objonset,recog loc,recog order,refresh order,same/diff,start,startloc,study order,sub,trialend,trialnum,xend,xstart,yend,ystart
39,1,1.0,20,4262.161,loc3end,ESACC,368.72782645197793,280.8028667944827,1491.0,364.0,401.90124408864415,368.12260185976083,1573.0,749.0,34.66713140714127,114.86622654200842,1199.0,628.0,2033.839,-1.0,2.0,15.0,2.0,4244.161,loc3start,15.0,ec105,,2,1202.4,1271.0,593.5,538.5
40,1,1.0,782,5044.161,,EFIX,,374.77039637623466,1491.0,364.0,,404.24182119122713,1573.0,749.0,,30.213407619796925,1199.0,628.0,2033.839,-1.0,2.0,15.0,2.0,4264.161,loc3start,15.0,ec105,,2,,1198.1,,597.8
41,1,2.0,30,251.96900000000005,loc3end,ESACC,448.8733006094259,430.9019610073734,1356.0,419.0,417.7380040168718,197.7030601685265,997.0,731.0,58.05376818088556,279.32149935155365,906.0,264.0,2048.031,1.0,3.0,4.0,1.0,223.96900000000005,screen,7.0,ec105,,3,918.0,942.7,320.8,540.9
42,1,2.0,346,597.969,,EFIX,,486.27302002064647,1356.0,419.0,,460.0798300295287,997.0,731.0,,26.161995336747562,906.0,264.0,2048.031,1.0,3.0,4.0,1.0,253.96900000000005,loc3start,7.0,ec105,,3,,888.9,,283.8
43,1,2.0,40,637.969,loc1end,ESACC,105.91340802750146,501.5849479400274,1356.0,419.0,489.9288213608176,471.8125263279897,997.0,731.0,389.5582754864796,32.45704854111046,906.0,264.0,2048.031,1.0,3.0,4.0,1.0,599.969,loc3start,7.0,ec105,,3,1288.6,875.5,337.3,275.1
44,1,2.0,2106,2743.969,,EFIX,,52.313764918996235,1356.0,419.0,,512.3070661234335,997.0,731.0,,462.7404564115829,906.0,264.0,2048.031,1.0,3.0,4.0,1.0,639.969,loc1start,7.0,ec105,,3,,1357.2,,366.7
45,1,2.0,860,3603.969,loc1end,ESACC,93.55137625925123,26.879360111431183,1356.0,419.0,395.7411527753969,500.6920211067877,997.0,731.0,482.2985175179373,480.5293955628521,906.0,264.0,2048.031,1.0,3.0,4.0,1.0,2745.969,loc1start,7.0,ec105,,3,1322.9,1368.3,506.5,395.1
46,1,2.0,146,3749.969,,EFIX,,70.43472155123489,1356.0,419.0,,406.4197952856136,997.0,731.0,,434.16592450352437,906.0,264.0,2048.031,1.0,3.0,4.0,1.0,3605.969,loc1start,7.0,ec105,,3,,1295.7,,455.4
47,1,2.0,10,3759.969,loc1end,ESACC,26.30779352207258,56.92319386682367,1356.0,419.0,449.36366119213505,419.80977835205323,997.0,731.0,464.6289917773104,441.0252260358812,906.0,264.0,2048.031,1.0,3.0,4.0,1.0,3751.969,loc1start,7.0,ec105,,3,1337.1,1306.9,437.3,447.8
48,1,2.0,366,4125.969,,EFIX,,10.575916035975311,1356.0,419.0,,475.56792364498256,997.0,731.0,,485.0441732461075,906.0,264.0,2048.031,1.0,3.0,4.0,1.0,3761.969,loc1start,7.0,ec105,,3,,1362.8,,427.1
49,1,2.0,106,4231.969,loc3end,ESACC,445.255578291839,2.4758836806279487,1356.0,419.0,465.7202271750713,478.10493618033263,997.0,731.0,31.1372766953053,477.0997065603792,906.0,264.0,2048.031,1.0,3.0,4.0,1.0,4127.969,loc1start,7.0,ec105,,3,936.7,1357.8,269.2,417.3
